Timestamp,Voltage (V),Current (A),Power Consumption (kW),Reactive Power (kVAR),Power Factor,Solar Power (kW),Wind Power (kW),Grid Supply (kW),Voltage Fluctuation (%),Overload Condition,Transformer Fault,Temperature (Â°C),Humidity (%),Electricity Price (USD/kWh),Predicted Load (kW)
2024-01-01 00:00:00,255.72778538759104,5.638552928728466,1.292822688505342,0.44752613053678864,0.9245884355840159,51.3026625075405,29.058175217240443,0.024516301583152402,1.2081432122410958,-0.007228135834367522,-0.0020550822076748757,19.580747844958264,70.98440964476883,0.523253342864799,1.311909376966438
2024-01-01 00:15:00,252.23080536364157,24.409628451679808,5.6413068314830355,1.3982486549151572,0.9248883288827913,7.611224492168096,20.350341857741135,0.004634890128359232,-4.298015329089911,1.0568603129835972,0.025583559196388335,20.69294364146771,54.648252939585504,0.578891393932551,5.7594074385260114
2024-01-01 00:30:00,256.5770662695926,50.7752597221029,11.874107869050695,3.0568418594280726,1.0760069056668193,16.98124201286336,14.221226995096526,-0.03879664055276279,-0.1856959140059824,0.01804255451673713,-0.0009391408397065583,18.41205283372503,53.32258406077121,0.4406901107258551,11.617184297011239
2024-01-01 00:45:00,261.3940607793924,52.46255788434932,12.480266000802063,2.1069107745408604,0.981840065176142,39.345162126852856,31.839734512601137,0.007689124055120126,2.934773890426592,-0.009031936875083557,-0.014183093305813028,16.927528452994913,83.32536668970744,0.5450880007774555,12.331523822058871
2024-01-01 01:00:00,251.66734807832643,8.207256249451452,1.8723598458730748,0.6707472650862647,0.9687880808586127,30.371789130300613,15.637646949341256,0.017022893578571893,4.22136717886714,0.0013467798164466791,-0.031030644565663217,42.62416121585816,67.49888160269401,0.351875700593659,1.8904468469808058
2024-01-01 01:15:00,251.71629427979872,11.609915323837818,2.659517761549616,1.0679016584502197,1.051438205141026,50.63438409687638,28.514212808973063,-0.012716381520029695,2.442259569216061,-0.0007361516131954628,0.006878495208633664,28.576978848013404,55.47190746598433,0.4751729275784141,2.7345295717913465
2024-01-01 01:30:00,261.67477045223063,5.720343483989269,1.3696308443712584,0.41916766785433274,1.0013571424540568,23.713187437460196,14.408216243071097,0.003402085566343754,-0.8774733273202083,1.0929534700287027,0.03034214636365091,34.540356463356666,81.38115270287942,0.28725977934655256,1.3793078587234484
2024-01-01 01:45:00,257.19231102803803,48.49543182241732,11.292329176544397,1.6345977297822256,0.9711737888306463,12.147880599842326,8.703383505842238,0.02509228522549178,4.842297313354423,-0.0036134712059645354,0.005952794816349198,25.50695722777283,49.446291797990156,0.4662687578890359,11.881604056708381
2024-01-01 02:00:00,250.3602373526691,8.980314904376367,2.084654081222683,0.5553575859027079,1.1101359338774803,4.105959859018692,4.391875570487984,0.011152572387419164,4.959247766640368,0.02666784664764748,-0.026499228225702616,27.05495170438943,29.657301040809127,0.4438345064023176,1.9811545690286678
2024-01-01 02:15:00,255.94836923487975,10.85938775719581,2.5688899233057194,0.47597284805633594,0.9438195669280065,26.849840172888545,32.402130970507386,-0.01029226575755281,0.5236038516096084,1.1363380875427342,-0.025586049258271064,12.331952789200061,29.305372209835454,0.18948986712009538,2.510114249485254
